,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
37,1642,1642,Приемный пункт хтмчистки Бьянка,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, проспект Мира, дом 70",Мещанский район,Центральный административный округ,37.63528069551936,55.78817153132293,1905018.3298175656,6416991.136847454
38,1714,1714,ХИМЧИСТКА КОНТРАСТ,химическая чистка и крашение,Контраст,да,бытовые услуги,"город Москва, Можайское шоссе, дом 32",Можайский район,Западный административный округ,37.41848050853708,55.719625040086974,1894370.3984106127,6405080.751151245
39,1716,1716,ХИМЧИСТКА,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Можайское шоссе, дом 39",Можайский район,Западный административный округ,37.413348,55.717395,1894139.9020053085,6404733.695839744
40,1724,1724,Приемный пункт химчистки ЗОЛТИ,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Молодогвардейская улица, дом 8",район Кунцево,Западный административный округ,37.4377288674318,55.7355634362906,1894955.5843897518,6407199.440233623
41,1733,1733,Химчистка №1,химическая чистка и крашение,Химчистка №1,да,бытовые услуги,"город Москва, улица Большая Молчановка, дом 15/12",район Арбат,Центральный административный округ,37.59302301602868,55.75302990718359,1903755.457105436,6412319.173337743
42,1745,1745,Лавандерия (приемный пункт),химическая чистка и крашение,Лавандерия,да,бытовые услуги,"город Москва, Мосфильмовская улица, дом 22",район Раменки,Западный административный округ,37.524673925161,55.7212186576213,1900775.6865006054,6407462.145839669
43,1751,1751,ЕВРОЧИСТКА ЛЮКС,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, улица Скульптора Мухиной, дом 3",район Ново-Переделкино,Западный административный округ,37.348041866084095,55.642431898185905,1892909.7134216826,6395292.448305842
44,1805,1805,СЕРВИС-СФЕРА,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, улица Александра Невского, дом 1",Тверской район,Центральный административный округ,37.59255882693079,55.774988129807454,1902912.9223156944,6414676.365027985
45,1824,1824,Химчистка «Леда»,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Нижегородская улица, дом 2, корпус 1",Таганский район,Центральный административный округ,37.674542260452874,55.73849793629322,1909251.3588207385,6412461.083166228
46,1883,1883,ПП ХИМЧИСТКИ ПОЛЕВА О.В.,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, 4-я Новокузьминская улица, дом 12",Рязанский район,Юго-Восточный административный округ,37.78800907909849,55.71180883192508,1917147.2935654838,6411974.3295206325
47,1932,1932,Химчиска Диана,химическая чистка и крашение,Диана,да,бытовые услуги,"город Москва, Озерковская набережная, дом 44",район Замоскворечье,Центральный административный округ,37.639123,55.736442,1907174.1090287832,6411496.425555537
