,level_0,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
74,74,1315,1315,Фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ленинградский проспект, дом 2",район Беговой,Северный административный округ,37.58272103600321,55.77867411625446,1902178.577838199,6414868.071293128
75,75,1336,1336,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ленинградский проспект, дом 58",район Аэропорт,Северный административный округ,37.53685138163996,55.799049298182496,1898637.9590184004,6416107.199487853
76,76,1338,1338,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Ленинградский проспект, дом 60, корпус 1",район Аэропорт,Северный административный округ,37.535294817078665,55.79975028009955,1898517.5025062575,6416150.324095991
77,77,1349,1349,Реглет,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ленинградский проспект, дом 74, корпус 1",район Аэропорт,Северный административный округ,37.516568285808255,55.80520325834,1897178.753165732,6416348.078036525
78,78,1357,1357,МультиФото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ленинградский проспект, дом 75, корпус 1А",район Сокол,Северный административный округ,37.5136141490023,55.804304348319604,1897032.6134175917,6416189.663762081
79,79,1358,1358,КОПИРКА,"фотоателье, фотоуслуги",КОПИРКА,да,бытовые услуги,"город Москва, Ленинградский проспект, дом 75, корпус 1А",район Сокол,Северный административный округ,37.51345800000001,55.804241771448616,1897025.4452622568,6416179.666664015
80,80,1363,1363,Бравопринт,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ленинградский проспект, дом 78, корпус 1",район Аэропорт,Северный административный округ,37.51327551694192,55.806059227900604,1896947.1848318041,6416371.8030824615
81,81,1365,1365,Фотоуслуги,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ленинградский проспект, дом 78, корпус 1",район Аэропорт,Северный административный округ,37.51275655154063,55.80619276932242,1896910.7390559574,6416375.396186205
82,82,1370,1370,Быстрое фото,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ленинградское шоссе, дом 8, корпус 2",Войковский район,Северный административный округ,37.50018318991009,55.817349549635104,1895735.144565912,6417316.543405573
83,83,1393,1393,Фотоателье «Первое фото»,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ленинский проспект, дом 37А",Донской район,Южный административный округ,37.585775132742285,55.709260379609375,1904937.01064268,6407449.198642436
84,84,1419,1419,АРИОН СЕРВИС,"фотоателье, фотоуслуги",,нет,бытовые услуги,"город Москва, Ленинский проспект, дом 73/8",Гагаринский район,Юго-Западный административный округ,37.547587924024036,55.68863773702508,1903375.232670853,6404427.4157376
